sample_id,proxy_name,proxy_score
103,ddim_reconstruction,0.139281973
104,ddim_reconstruction,0.0794311836
105,ddim_reconstruction,0.152213559
106,ddim_reconstruction,0.160232842
107,ddim_reconstruction,0.0894729197
108,ddim_reconstruction,0.194577724
109,ddim_reconstruction,0.133020431
110,ddim_reconstruction,0.122854248
111,ddim_reconstruction,0.14522019
112,ddim_reconstruction,0.158248484
113,ddim_reconstruction,0.207035363
114,ddim_reconstruction,0.0972506478
115,ddim_reconstruction,0.206394956
116,ddim_reconstruction,0.124647073
117,ddim_reconstruction,0.172749192
118,ddim_reconstruction,0.112736903
119,ddim_reconstruction,0.173968866
120,ddim_reconstruction,0.199811786
121,ddim_reconstruction,0.115328521
122,ddim_reconstruction,0.186734825
123,ddim_reconstruction,0.121004224
124,ddim_reconstruction,0.212430328
125,ddim_reconstruction,0.136184111
126,ddim_reconstruction,0.205038652
127,ddim_reconstruction,0.179179922
128,ddim_reconstruction,0.171021566
129,ddim_reconstruction,0.191270709
130,ddim_reconstruction,0.102129646
131,ddim_reconstruction,0.153647318
132,ddim_reconstruction,0.160918877
133,ddim_reconstruction,0.149349988
134,ddim_reconstruction,0.0941176414
135,ddim_reconstruction,0.128794014
136,ddim_reconstruction,0.141985521
137,ddim_reconstruction,0.15904066
138,ddim_reconstruction,0.12974678
139,ddim_reconstruction,0.104332536
140,ddim_reconstruction,0.174668089
141,ddim_reconstruction,0.173919708
142,ddim_reconstruction,0.150444567
143,ddim_reconstruction,0.181568801
144,ddim_reconstruction,0.102818646
145,ddim_reconstruction,0.124213733
146,ddim_reconstruction,0.225387767
147,ddim_reconstruction,0.142881691
148,ddim_reconstruction,0.146541387
149,ddim_reconstruction,0.154536098
150,ddim_reconstruction,0.103382133
151,ddim_reconstruction,0.129963472
152,ddim_reconstruction,0.170409903
153,ddim_reconstruction,0.130250663
154,ddim_reconstruction,0.179825559
155,ddim_reconstruction,0.190302014
156,ddim_reconstruction,0.132198602
157,ddim_reconstruction,0.173763797
158,ddim_reconstruction,0.16979757
159,ddim_reconstruction,0.18407546
160,ddim_reconstruction,0.13518779
161,ddim_reconstruction,0.105110645
162,ddim_reconstruction,0.120042205
163,ddim_reconstruction,0.111062303
164,ddim_reconstruction,0.154196531
165,ddim_reconstruction,0.172629058
166,ddim_reconstruction,0.136441082
167,ddim_reconstruction,0.138571009
168,ddim_reconstruction,0.111765131
169,ddim_reconstruction,0.138586193
170,ddim_reconstruction,0.128327787
171,ddim_reconstruction,0.142719328
172,ddim_reconstruction,0.180213213
173,ddim_reconstruction,0.150483295
174,ddim_reconstruction,0.229084447
175,ddim_reconstruction,0.133521661
176,ddim_reconstruction,0.193419561
177,ddim_reconstruction,0.151331261
178,ddim_reconstruction,0.135347113
179,ddim_reconstruction,0.123631254
180,ddim_reconstruction,0.140286714
181,ddim_reconstruction,0.106827267
182,ddim_reconstruction,0.159917161
183,ddim_reconstruction,0.145249039
184,ddim_reconstruction,0.101144813
185,ddim_reconstruction,0.198012769
186,ddim_reconstruction,0.193798378
187,ddim_reconstruction,0.117102362
188,ddim_reconstruction,0.147724718
189,ddim_reconstruction,0.187010556
190,ddim_reconstruction,0.100226395
191,ddim_reconstruction,0.133704573
192,ddim_reconstruction,0.14236249
193,ddim_reconstruction,0.0821548998
194,ddim_reconstruction,0.142247289
195,ddim_reconstruction,0.193002179
196,ddim_reconstruction,0.162530556
197,ddim_reconstruction,0.126281127
198,ddim_reconstruction,0.160281688
199,ddim_reconstruction,0.127000988
200,ddim_reconstruction,0.236872897
201,ddim_reconstruction,0.157014757
202,ddim_reconstruction,0.165184751
203,ddim_reconstruction,0.111822113
204,ddim_reconstruction,0.117390826
205,ddim_reconstruction,0.142242536
206,ddim_reconstruction,0.155070901
207,ddim_reconstruction,0.152083501
208,ddim_reconstruction,0.125836104
209,ddim_reconstruction,0.102372766
210,ddim_reconstruction,0.141363397
211,ddim_reconstruction,0.176683605
212,ddim_reconstruction,0.134326413
213,ddim_reconstruction,0.1327084
214,ddim_reconstruction,0.161503583
215,ddim_reconstruction,0.137499839
216,ddim_reconstruction,0.185760751
217,ddim_reconstruction,0.165781185
218,ddim_reconstruction,0.112059265
219,ddim_reconstruction,0.156673193
220,ddim_reconstruction,0.140343502
221,ddim_reconstruction,0.192985371
222,ddim_reconstruction,0.120979153
223,ddim_reconstruction,0.17007257
224,ddim_reconstruction,0.169675648
225,ddim_reconstruction,0.149478927
226,ddim_reconstruction,0.128914163
227,ddim_reconstruction,0.110488713
228,ddim_reconstruction,0.180379793
229,ddim_reconstruction,0.160597146
230,ddim_reconstruction,0.115692511
231,ddim_reconstruction,0.145648077
232,ddim_reconstruction,0.141503602
233,ddim_reconstruction,0.18641524
234,ddim_reconstruction,0.181550056
235,ddim_reconstruction,0.15024671
236,ddim_reconstruction,0.0906179994
237,ddim_reconstruction,0.114600979
238,ddim_reconstruction,0.136137947
239,ddim_reconstruction,0.149149805
240,ddim_reconstruction,0.199053541
241,ddim_reconstruction,0.11318931
242,ddim_reconstruction,0.161228791
243,ddim_reconstruction,0.152484566
244,ddim_reconstruction,0.12330281
245,ddim_reconstruction,0.150961339
246,ddim_reconstruction,0.1741831
247,ddim_reconstruction,0.220199928
248,ddim_reconstruction,0.147524774
249,ddim_reconstruction,0.105140552
250,ddim_reconstruction,0.186074376
251,ddim_reconstruction,0.208560124
252,ddim_reconstruction,0.154259548
253,ddim_reconstruction,0.206385314
254,ddim_reconstruction,0.187364772
255,ddim_reconstruction,0.146844894
256,ddim_reconstruction,0.148737118
257,ddim_reconstruction,0.173441768
258,ddim_reconstruction,0.161517173
259,ddim_reconstruction,0.174595147
260,ddim_reconstruction,0.131091833
261,ddim_reconstruction,0.137666896
262,ddim_reconstruction,0.090700008
263,ddim_reconstruction,0.169253811
264,ddim_reconstruction,0.155697703
265,ddim_reconstruction,0.181638762
266,ddim_reconstruction,0.185536519
267,ddim_reconstruction,0.13941814
268,ddim_reconstruction,0.17134732
269,ddim_reconstruction,0.141184911
270,ddim_reconstruction,0.154105097
271,ddim_reconstruction,0.155428901
272,ddim_reconstruction,0.148348317
273,ddim_reconstruction,0.13940163
274,ddim_reconstruction,0.207703397
275,ddim_reconstruction,0.0965339988
276,ddim_reconstruction,0.169759855
277,ddim_reconstruction,0.12619932
278,ddim_reconstruction,0.214824319
279,ddim_reconstruction,0.144925892
280,ddim_reconstruction,0.132891804
281,ddim_reconstruction,0.0791558996
282,ddim_reconstruction,0.17450209
283,ddim_reconstruction,0.0902532935
284,ddim_reconstruction,0.118390679
285,ddim_reconstruction,0.141170606
286,ddim_reconstruction,0.184248284
287,ddim_reconstruction,0.180424139
288,ddim_reconstruction,0.144095138
289,ddim_reconstruction,0.132184669
290,ddim_reconstruction,0.173372313
291,ddim_reconstruction,0.156480402
292,ddim_reconstruction,0.146580949
293,ddim_reconstruction,0.145141229
294,ddim_reconstruction,0.124381565
295,ddim_reconstruction,0.0964858159
296,ddim_reconstruction,0.169483498
297,ddim_reconstruction,0.183436453
298,ddim_reconstruction,0.158883154
299,ddim_reconstruction,0.159737736
300,ddim_reconstruction,0.1100339
301,ddim_reconstruction,0.165330797
302,ddim_reconstruction,0.138244107
303,ddim_reconstruction,0.146778792
304,ddim_reconstruction,0.123508289
305,ddim_reconstruction,0.145159155
306,ddim_reconstruction,0.145956874
307,ddim_reconstruction,0.18739447
308,ddim_reconstruction,0.143658265
309,ddim_reconstruction,0.113523617
310,ddim_reconstruction,0.180881694
311,ddim_reconstruction,0.200237021
312,ddim_reconstruction,0.116194673
313,ddim_reconstruction,0.146255732
314,ddim_reconstruction,0.205002308
315,ddim_reconstruction,0.112917684
316,ddim_reconstruction,0.20289132
317,ddim_reconstruction,0.170035675
318,ddim_reconstruction,0.193867698
319,ddim_reconstruction,0.176659286
320,ddim_reconstruction,0.121402211
321,ddim_reconstruction,0.169822857
322,ddim_reconstruction,0.150212049
323,ddim_reconstruction,0.0759488791
324,ddim_reconstruction,0.19710137
325,ddim_reconstruction,0.0965491161
326,ddim_reconstruction,0.19053793
327,ddim_reconstruction,0.131079808
328,ddim_reconstruction,0.115140654
329,ddim_reconstruction,0.126196921
330,ddim_reconstruction,0.194579005
331,ddim_reconstruction,0.187987104
332,ddim_reconstruction,0.130202308
333,ddim_reconstruction,0.120578654
334,ddim_reconstruction,0.126369178
335,ddim_reconstruction,0.130641118
336,ddim_reconstruction,0.200985864
337,ddim_reconstruction,0.159242973
338,ddim_reconstruction,0.141256347
339,ddim_reconstruction,0.115716845
340,ddim_reconstruction,0.136593848
341,ddim_reconstruction,0.0915125832
342,ddim_reconstruction,0.178577125
343,ddim_reconstruction,0.196200162
344,ddim_reconstruction,0.138579056
345,ddim_reconstruction,0.139762744
346,ddim_reconstruction,0.170228094
347,ddim_reconstruction,0.152446881
348,ddim_reconstruction,0.124419354
349,ddim_reconstruction,0.158324286
350,ddim_reconstruction,0.154168904
351,ddim_reconstruction,0.121813826
352,ddim_reconstruction,0.167088613
353,ddim_reconstruction,0.174852684
354,ddim_reconstruction,0.164607227
355,ddim_reconstruction,0.192303792
356,ddim_reconstruction,0.118600026
357,ddim_reconstruction,0.112413689
358,ddim_reconstruction,0.107879728
359,ddim_reconstruction,0.152540594
360,ddim_reconstruction,0.122925423
361,ddim_reconstruction,0.139534652
362,ddim_reconstruction,0.149257421
363,ddim_reconstruction,0.088338308
364,ddim_reconstruction,0.0744459406
365,ddim_reconstruction,0.161043286
366,ddim_reconstruction,0.146351933
367,ddim_reconstruction,0.155703917
368,ddim_reconstruction,0.137561172
369,ddim_reconstruction,0.139042333
370,ddim_reconstruction,0.162659943
371,ddim_reconstruction,0.130112514
372,ddim_reconstruction,0.109704807
373,ddim_reconstruction,0.115854368
374,ddim_reconstruction,0.0942625925
375,ddim_reconstruction,0.126514703
376,ddim_reconstruction,0.172123387
377,ddim_reconstruction,0.17834115
378,ddim_reconstruction,0.163433865
379,ddim_reconstruction,0.206204861
380,ddim_reconstruction,0.139004081
381,ddim_reconstruction,0.157212302
382,ddim_reconstruction,0.154991105
383,ddim_reconstruction,0.138589233
384,ddim_reconstruction,0.146743223
385,ddim_reconstruction,0.155148894
386,ddim_reconstruction,0.140919611
387,ddim_reconstruction,0.138049215
388,ddim_reconstruction,0.116980918
389,ddim_reconstruction,0.225932986
390,ddim_reconstruction,0.145874426
391,ddim_reconstruction,0.126816019
392,ddim_reconstruction,0.135341942
393,ddim_reconstruction,0.136189029
394,ddim_reconstruction,0.135490239
395,ddim_reconstruction,0.163992941
396,ddim_reconstruction,0.176117867
397,ddim_reconstruction,0.163130984
398,ddim_reconstruction,0.141642228
399,ddim_reconstruction,0.168670297
400,ddim_reconstruction,0.108184211
401,ddim_reconstruction,0.143462837
402,ddim_reconstruction,0.193450809
403,ddim_reconstruction,0.119839974
404,ddim_reconstruction,0.166845769
405,ddim_reconstruction,0.128244489
406,ddim_reconstruction,0.132417619
407,ddim_reconstruction,0.179366305
408,ddim_reconstruction,0.1102731
409,ddim_reconstruction,0.102960736
410,ddim_reconstruction,0.163912937
411,ddim_reconstruction,0.186024651
412,ddim_reconstruction,0.17767708
413,ddim_reconstruction,0.12769559
414,ddim_reconstruction,0.140308127
415,ddim_reconstruction,0.132166833
416,ddim_reconstruction,0.131648079
417,ddim_reconstruction,0.181401879
418,ddim_reconstruction,0.146184787
419,ddim_reconstruction,0.155442551
420,ddim_reconstruction,0.117497779
421,ddim_reconstruction,0.178061217
422,ddim_reconstruction,0.0918460116
423,ddim_reconstruction,0.120656386
424,ddim_reconstruction,0.132471383
425,ddim_reconstruction,0.139934003
426,ddim_reconstruction,0.113670729
427,ddim_reconstruction,0.120362774
428,ddim_reconstruction,0.121185772
429,ddim_reconstruction,0.124792807
430,ddim_reconstruction,0.156740472
431,ddim_reconstruction,0.120142967
432,ddim_reconstruction,0.107745588
433,ddim_reconstruction,0.161824882
434,ddim_reconstruction,0.19543463
435,ddim_reconstruction,0.160578072
436,ddim_reconstruction,0.131542176
437,ddim_reconstruction,0.101446226
438,ddim_reconstruction,0.127140328
439,ddim_reconstruction,0.149369568
440,ddim_reconstruction,0.10932973
441,ddim_reconstruction,0.165537909
442,ddim_reconstruction,0.160974219
443,ddim_reconstruction,0.121187642
444,ddim_reconstruction,0.167081296
445,ddim_reconstruction,0.213903397
446,ddim_reconstruction,0.143415317
447,ddim_reconstruction,0.181525543
448,ddim_reconstruction,0.161182284
449,ddim_reconstruction,0.20106867
450,ddim_reconstruction,0.11719422
451,ddim_reconstruction,0.148228735
452,ddim_reconstruction,0.123354353
453,ddim_reconstruction,0.159546107
454,ddim_reconstruction,0.0840081349
455,ddim_reconstruction,0.17054069
456,ddim_reconstruction,0.139857963
457,ddim_reconstruction,0.159208119
458,ddim_reconstruction,0.154744282
459,ddim_reconstruction,0.146481082
460,ddim_reconstruction,0.201948002
461,ddim_reconstruction,0.151220351
462,ddim_reconstruction,0.171945959
463,ddim_reconstruction,0.151362032
464,ddim_reconstruction,0.133136183
465,ddim_reconstruction,0.165976852
466,ddim_reconstruction,0.176875502
467,ddim_reconstruction,0.117760479
468,ddim_reconstruction,0.0474555679
469,ddim_reconstruction,0.106874868
470,ddim_reconstruction,0.115898915
471,ddim_reconstruction,0.230410695
472,ddim_reconstruction,0.204743579
473,ddim_reconstruction,0.205970317
474,ddim_reconstruction,0.137672246
475,ddim_reconstruction,0.116715021
476,ddim_reconstruction,0.14769052
477,ddim_reconstruction,0.155952141
478,ddim_reconstruction,0.145346045
479,ddim_reconstruction,0.169609174
480,ddim_reconstruction,0.157043234
481,ddim_reconstruction,0.159766614
482,ddim_reconstruction,0.123904094
483,ddim_reconstruction,0.163173825
484,ddim_reconstruction,0.162379578
485,ddim_reconstruction,0.204939947
486,ddim_reconstruction,0.138801828
487,ddim_reconstruction,0.122808866
488,ddim_reconstruction,0.147202566
489,ddim_reconstruction,0.177230671
490,ddim_reconstruction,0.118276082
491,ddim_reconstruction,0.136127561
492,ddim_reconstruction,0.185249388
493,ddim_reconstruction,0.126449943
494,ddim_reconstruction,0.117779382
495,ddim_reconstruction,0.137228802
496,ddim_reconstruction,0.149817333
497,ddim_reconstruction,0.172082141
498,ddim_reconstruction,0.187404469
499,ddim_reconstruction,0.133629993
500,ddim_reconstruction,0.152478337
501,ddim_reconstruction,0.160178751
502,ddim_reconstruction,0.115191109
503,ddim_reconstruction,0.166401997
504,ddim_reconstruction,0.148427963
505,ddim_reconstruction,0.159933597
506,ddim_reconstruction,0.187649235
507,ddim_reconstruction,0.138328463
508,ddim_reconstruction,0.0906725079
509,ddim_reconstruction,0.119824119
510,ddim_reconstruction,0.186641499
511,ddim_reconstruction,0.162152618
512,ddim_reconstruction,0.20172669
513,ddim_reconstruction,0.163604632
514,ddim_reconstruction,0.14477168
515,ddim_reconstruction,0.139171302
516,ddim_reconstruction,0.107912853
517,ddim_reconstruction,0.122555375
518,ddim_reconstruction,0.13827911
519,ddim_reconstruction,0.133778766
520,ddim_reconstruction,0.127348453
521,ddim_reconstruction,0.0971838236
522,ddim_reconstruction,0.148034528
523,ddim_reconstruction,0.139881819
524,ddim_reconstruction,0.18109256
525,ddim_reconstruction,0.102254756
526,ddim_reconstruction,0.0934379473
527,ddim_reconstruction,0.151925117
528,ddim_reconstruction,0.143308848
529,ddim_reconstruction,0.147325471
530,ddim_reconstruction,0.146794558
531,ddim_reconstruction,0.149605811
532,ddim_reconstruction,0.160922572
533,ddim_reconstruction,0.174600884
534,ddim_reconstruction,0.113875076
535,ddim_reconstruction,0.133594915
536,ddim_reconstruction,0.130618557
537,ddim_reconstruction,0.189855933
538,ddim_reconstruction,0.114393905
539,ddim_reconstruction,0.1431427
540,ddim_reconstruction,0.133658931
541,ddim_reconstruction,0.114792749
542,ddim_reconstruction,0.137427613
543,ddim_reconstruction,0.164310664
544,ddim_reconstruction,0.166460425
545,ddim_reconstruction,0.0869919136
546,ddim_reconstruction,0.140558779
547,ddim_reconstruction,0.130464733
548,ddim_reconstruction,0.124016903
549,ddim_reconstruction,0.165841743
550,ddim_reconstruction,0.163826793
551,ddim_reconstruction,0.198949814
552,ddim_reconstruction,0.185327783
553,ddim_reconstruction,0.145460814
554,ddim_reconstruction,0.16680716
555,ddim_reconstruction,0.16229935
556,ddim_reconstruction,0.137574792
557,ddim_reconstruction,0.181009889
558,ddim_reconstruction,0.0937315971
559,ddim_reconstruction,0.153590068
560,ddim_reconstruction,0.16693452
561,ddim_reconstruction,0.174573779
562,ddim_reconstruction,0.133392453
563,ddim_reconstruction,0.18238461
564,ddim_reconstruction,0.0600891858
565,ddim_reconstruction,0.210977003
566,ddim_reconstruction,0.155772418
567,ddim_reconstruction,0.176492453
568,ddim_reconstruction,0.0920301601
569,ddim_reconstruction,0.14868091
570,ddim_reconstruction,0.14574337
571,ddim_reconstruction,0.151497737
572,ddim_reconstruction,0.167866856
573,ddim_reconstruction,0.122970678
574,ddim_reconstruction,0.0888150409
575,ddim_reconstruction,0.173730567
576,ddim_reconstruction,0.15773344
577,ddim_reconstruction,0.147693202
578,ddim_reconstruction,0.0985942036
579,ddim_reconstruction,0.162380323
580,ddim_reconstruction,0.177102044
581,ddim_reconstruction,0.160993844
582,ddim_reconstruction,0.168987647
583,ddim_reconstruction,0.0854423493
584,ddim_reconstruction,0.130962521
585,ddim_reconstruction,0.199248791
586,ddim_reconstruction,0.129531071
587,ddim_reconstruction,0.176473483
588,ddim_reconstruction,0.138938978
589,ddim_reconstruction,0.155933738
590,ddim_reconstruction,0.116995879
591,ddim_reconstruction,0.139732271
592,ddim_reconstruction,0.189753473
593,ddim_reconstruction,0.152863994
594,ddim_reconstruction,0.0742290542
595,ddim_reconstruction,0.170690507
596,ddim_reconstruction,0.136512697
597,ddim_reconstruction,0.17601639
598,ddim_reconstruction,0.120588832
599,ddim_reconstruction,0.150911123
600,ddim_reconstruction,0.122821659
601,ddim_reconstruction,0.125785872
602,ddim_reconstruction,0.176803559
603,ddim_reconstruction,0.156408966
604,ddim_reconstruction,0.167337641
605,ddim_reconstruction,0.144349679
606,ddim_reconstruction,0.179178953
607,ddim_reconstruction,0.131606534
608,ddim_reconstruction,0.110848725
609,ddim_reconstruction,0.168895662
610,ddim_reconstruction,0.16528061
611,ddim_reconstruction,0.146347031
612,ddim_reconstruction,0.179888949
613,ddim_reconstruction,0.150749803
614,ddim_reconstruction,0.152645364
615,ddim_reconstruction,0.136900499
616,ddim_reconstruction,0.158695936
617,ddim_reconstruction,0.135228783
618,ddim_reconstruction,0.184434682
619,ddim_reconstruction,0.154085279
620,ddim_reconstruction,0.194679141
621,ddim_reconstruction,0.118591607
622,ddim_reconstruction,0.177773356
623,ddim_reconstruction,0.0674977601
624,ddim_reconstruction,0.132644057
625,ddim_reconstruction,0.159114972
626,ddim_reconstruction,0.121703126
627,ddim_reconstruction,0.165061906
628,ddim_reconstruction,0.0787818059
629,ddim_reconstruction,0.167446092
630,ddim_reconstruction,0.152558163
631,ddim_reconstruction,0.100043461
632,ddim_reconstruction,0.150691643
633,ddim_reconstruction,0.122412339
634,ddim_reconstruction,0.143740684
635,ddim_reconstruction,0.159549356
636,ddim_reconstruction,0.107030094
637,ddim_reconstruction,0.136423454
638,ddim_reconstruction,0.119313642
639,ddim_reconstruction,0.121065959
640,ddim_reconstruction,0.1144104
641,ddim_reconstruction,0.138126403
642,ddim_reconstruction,0.214159414
643,ddim_reconstruction,0.182458147
644,ddim_reconstruction,0.177854553
645,ddim_reconstruction,0.139699578
646,ddim_reconstruction,0.207388401
647,ddim_reconstruction,0.161713675
648,ddim_reconstruction,0.20362401
649,ddim_reconstruction,0.192150921
650,ddim_reconstruction,0.175522223
651,ddim_reconstruction,0.152179509
652,ddim_reconstruction,0.178368419
653,ddim_reconstruction,0.110977218
654,ddim_reconstruction,0.171823978
655,ddim_reconstruction,0.176380828
656,ddim_reconstruction,0.138790548
657,ddim_reconstruction,0.101269476
658,ddim_reconstruction,0.144422978
659,ddim_reconstruction,0.174748704
660,ddim_reconstruction,0.162990034
661,ddim_reconstruction,0.106733844
662,ddim_reconstruction,0.130666256
663,ddim_reconstruction,0.163345084
664,ddim_reconstruction,0.181041822
665,ddim_reconstruction,0.139789239
666,ddim_reconstruction,0.173752129
667,ddim_reconstruction,0.134635359
668,ddim_reconstruction,0.133813113
669,ddim_reconstruction,0.163740307
670,ddim_reconstruction,0.209584981
671,ddim_reconstruction,0.164219067
672,ddim_reconstruction,0.146916881
673,ddim_reconstruction,0.168375745
674,ddim_reconstruction,0.0980412513
675,ddim_reconstruction,0.118768297
676,ddim_reconstruction,0.17572479
677,ddim_reconstruction,0.104662016
678,ddim_reconstruction,0.134265825
679,ddim_reconstruction,0.144392401
680,ddim_reconstruction,0.109579943
681,ddim_reconstruction,0.240046039
682,ddim_reconstruction,0.175937504
683,ddim_reconstruction,0.209933743
684,ddim_reconstruction,0.125826925
685,ddim_reconstruction,0.174908489
686,ddim_reconstruction,0.137144685
687,ddim_reconstruction,0.152035996
688,ddim_reconstruction,0.139732406
689,ddim_reconstruction,0.13289994
690,ddim_reconstruction,0.100111574
691,ddim_reconstruction,0.125762552
692,ddim_reconstruction,0.178589538
693,ddim_reconstruction,0.150467038
694,ddim_reconstruction,0.183019772
695,ddim_reconstruction,0.121852472
696,ddim_reconstruction,0.154759765
697,ddim_reconstruction,0.165271118
698,ddim_reconstruction,0.178787559
699,ddim_reconstruction,0.129250661
700,ddim_reconstruction,0.130569518
701,ddim_reconstruction,0.0921340212
702,ddim_reconstruction,0.158289135
703,ddim_reconstruction,0.175523251
704,ddim_reconstruction,0.134184211
705,ddim_reconstruction,0.150774032
706,ddim_reconstruction,0.125126615
707,ddim_reconstruction,0.13406229
708,ddim_reconstruction,0.155105934
709,ddim_reconstruction,0.156068146
710,ddim_reconstruction,0.160706043
711,ddim_reconstruction,0.111795656
712,ddim_reconstruction,0.183332384
713,ddim_reconstruction,0.171611533
714,ddim_reconstruction,0.190509528
715,ddim_reconstruction,0.138618395
716,ddim_reconstruction,0.143865734
717,ddim_reconstruction,0.117510378
718,ddim_reconstruction,0.145139307
719,ddim_reconstruction,0.192857236
720,ddim_reconstruction,0.166208088
721,ddim_reconstruction,0.122350827
722,ddim_reconstruction,0.147839904
723,ddim_reconstruction,0.170516342
724,ddim_reconstruction,0.131728932
725,ddim_reconstruction,0.134933874
726,ddim_reconstruction,0.131651148
727,ddim_reconstruction,0.225109696
728,ddim_reconstruction,0.144313797
729,ddim_reconstruction,0.147787735
730,ddim_reconstruction,0.155548364
731,ddim_reconstruction,0.164514154
732,ddim_reconstruction,0.164363906
733,ddim_reconstruction,0.135221198
734,ddim_reconstruction,0.102299556
735,ddim_reconstruction,0.185863003
736,ddim_reconstruction,0.136495456
737,ddim_reconstruction,0.195003539
738,ddim_reconstruction,0.0818175897
739,ddim_reconstruction,0.224240914
740,ddim_reconstruction,0.175878525
741,ddim_reconstruction,0.10178034
742,ddim_reconstruction,0.160604596
743,ddim_reconstruction,0.159170046
744,ddim_reconstruction,0.131930649
745,ddim_reconstruction,0.155065775
746,ddim_reconstruction,0.131028906
747,ddim_reconstruction,0.150789022
748,ddim_reconstruction,0.151584089
749,ddim_reconstruction,0.137780994
750,ddim_reconstruction,0.121486373
751,ddim_reconstruction,0.127542406
752,ddim_reconstruction,0.130067512
753,ddim_reconstruction,0.133065373
754,ddim_reconstruction,0.167527109
755,ddim_reconstruction,0.170446321
756,ddim_reconstruction,0.155721784
757,ddim_reconstruction,0.11800576
758,ddim_reconstruction,0.183340371
759,ddim_reconstruction,0.117332801
760,ddim_reconstruction,0.1834483
761,ddim_reconstruction,0.141898483
762,ddim_reconstruction,0.146416292
763,ddim_reconstruction,0.195605785
764,ddim_reconstruction,0.138033286
765,ddim_reconstruction,0.144762173
766,ddim_reconstruction,0.135612458
767,ddim_reconstruction,0.160828471
768,ddim_reconstruction,0.198863968
769,ddim_reconstruction,0.146504715
770,ddim_reconstruction,0.140776023
771,ddim_reconstruction,0.159996748
772,ddim_reconstruction,0.143317044
